airport_id,name,country,latitude,longitude
CZLQ,Thicket Portage Airport,CA,55.31890106201172,-97.70780181884766
CZMN,Pikwitonei Airport,CA,55.58890151977539,-97.16419982910156
CZMT,Masset Airport,CA,54.0275,-132.125
CZPC,Pincher Creek Airport,CA,49.520429,-113.997002
CZSJ,Sandy Lake Airport,CA,53.06420135498047,-93.34439849853516
CZST,Stewart Airport,CA,55.935410448,-129.982434511
CZUC,Ignace Municipal Airport,CA,49.428204,-91.720418
DAAB,Blida Airport,DZ,36.503601,2.81417
DAAD,Bou Saada Airport,DZ,35.3325,4.20639
DAAE,Soummam–Abane Ramdane Airport,DZ,36.712547,5.069909
DAAG,Houari Boumediene Airport,DZ,36.693886,3.214531
DAAJ,Tiska Djanet Airport,DZ,24.285448,9.463652
DAAK,Boufarik Air Base,DZ,36.545799,2.87611
DAAP,Illizi Takhamalt Airport,DZ,26.723499,8.62265
DAAS,Ain Arnat Airport,DZ,36.178488,5.329909
DAAT,Aguenar – Hadj Bey Akhamok Airport,DZ,22.810992,5.450832
DAAV,Jijel Ferhat Abbas Airport,DZ,36.794125,5.873652
DAAY,Mecheria Airport,DZ,33.5359,-0.242353
DAAZ,Relizane Airport,DZ,35.752955,0.625877
DABB,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334
DABC,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039
DABS,Cheikh Larbi Tébessi Airport,DZ,35.4315986633,8.12071990967
DABT,Batna Mostefa Ben Boulaid Airport,DZ,35.752102,6.30859
DAFH,Hassi R'Mel Airport,DZ,32.930401,3.31154
DAOB,Abdelhafid Boussouf Bou Chekif Airport,DZ,35.341099,1.46315
DAOF,Tindouf Airport,DZ,27.7003993988,-8.167099952700001
DAOI,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114
DAOL,Oran Tafraoui Airport,DZ,35.5424,-0.532278
DAON,Zenata – Messali El Hadj Airport,DZ,35.012732,-1.457117
DAOO,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486
DAOR,Béchar Boudghene Ben Ali Lotfi Airport,DZ,31.645700454711914,-2.269860029220581
DAOV,Ghriss Airport,DZ,35.207699,0.147142
DATM,Bordj Badji Mokhtar Airport,DZ,21.3778,0.92698
DAUA,Touat-Cheikh Sidi Mohamed Belkebir Airport,DZ,27.837601,-0.186414
DAUB,Biskra - Mohamed Khider Airport,DZ,34.79318,5.738899
DAUE,El Golea Airport,DZ,30.580732,2.861595
DAUG,Noumérat - Moufdi Zakaria Airport,DZ,32.384102,3.79411
DAUH,Hassi Messaoud-Oued Irara Krim Belkacem Airport,DZ,31.673,6.14044
DAUI,In Salah Airport,DZ,27.250999,2.51202
DAUK,Touggourt Sidi Madhi Airport,DZ,33.067799,6.08867
DAUL,Laghouat - Molay Ahmed Medeghri Airport,DZ,33.7644,2.92834
DAUO,Guemar Airport - مطار قمار بالوادي,DZ,33.511398,6.77679
DAUT,Timimoun Airport,DZ,29.237101,0.276033
DAUU,Ain Beida Airport,DZ,31.9172,5.41278
DAUZ,Zarzaitine - In Aménas Airport,DZ,28.0515,9.64291
DBBB,Cotonou Cadjehoun International Airport,BJ,6.35723,2.38435
DFFD,Ouagadougou Thomas Sankara International Airport,BF,12.3532,-1.51242
DFOO,Bobo Dioulasso Airport,BF,11.1601,-4.33097
DGAA,Kotoka International Airport,GH,5.605189800262451,-0.16678600013256073
DGAH,Ho Airport,GH,6.579691,0.532547
DGLE,Yakubu Tali International Airport,GH,9.553909,-0.86606
DGSI,Prempeh I International Airport,GH,6.71456,-1.59082
DGSN,Sunyani Airport,GH,7.36183,-2.32876
DGTK,Takoradi Airport,GH,4.896059989929199,-1.7747600078582764
DIAP,Félix-Houphouët-Boigny International Airport,CI,5.26139,-3.92629
DIBK,Bouaké Airport,CI,7.7388,-5.07367
DIDL,Daloa Airport,CI,6.79281,-6.47319
DIKO,Korhogo Airport,CI,9.38718,-5.55666
DIMN,Man Airport,CI,7.27207,-7.58736
DISP,San Pedro Airport,CI,4.74672,-6.66082
DIYO,Yamoussoukro International Airport,CI,6.90317,-5.36558
DNKT,Umaru Musa Yar'adua Airport,NG,13.0078,7.66045
DNAA,Nnamdi Azikiwe International Airport,NG,9.00679,7.26317
DNAI,Akwa Ibom International Airport,NG,4.8725,8.093
DNAK,Akure Airport,NG,7.246739864349365,5.3010101318359375
DNAS,Asaba International Airport,NG,6.204167,6.665278
DNBC,Sir Abubakar Tafawa Balewa Bauchi State International Airport,NG,10.482833,9.744
DNBE,Benin Airport,NG,6.316979885101318,5.5995001792907715
DNBY,Bayelsa International Airport,NG,4.95759,6.203327
DNCA,Margaret Ekpo International Airport,NG,4.976019859313965,8.347200393676758
DNEN,Akanu Ibiam International Airport,NG,6.473718,7.560463
DNGO,Gombe Lawanti International Airport,NG,10.298889,10.9
DNGU,Gusau Airport,NG,12.17286,6.696136
DNIB,Ibadan Airport,NG,7.362460136413574,3.97832989692688
DNIL,General Tunde Idiagbon International Airport,NG,8.44021,4.49392
DNIM,Sam Mbakwe International Cargo Airport,NG,5.42706,7.20603
DNJO,Yakubu Gowon Airport,NG,9.639829635620117,8.869050025939941
DNKA,Kaduna International Airport,NG,10.696,7.32011
DNKN,Mallam Aminu Kano International Airport,NG,12.045613,8.523566
DNMA,Maiduguri International Airport,NG,11.854163,13.080702
DNMK,Makurdi Airport,NG,7.70388,8.61394
DNMM,Murtala Muhammed International Airport,NG,6.57737,3.32116
DNMN,Minna Airport,NG,9.652170181274414,6.462259769439697
DNPO,Port Harcourt International Airport,NG,5.01549,6.94959
DNSO,Sadiq Abubakar III International Airport,NG,12.915729,5.207547
DNSU,Warri Airport,NG,5.59821,5.8187
DNYO,Yola Airport,NG,9.257550239562988,12.430399894714355
DNZA,Zaria Airport,NG,11.1302,7.68581
DRRM,Maradi Airport,NE,13.5025,7.12675
DRRN,Diori Hamani International Airport,NE,13.4815,2.18361
DRRT,Tahoua Airport,NE,14.8757,5.26536
DRZA,Mano Dayak International Airport,NE,16.966,8.00011
DRZR,Zinder Airport,NE,13.779000282287598,8.983759880065918
DTKA,Tabarka-Aïn Draham International Airport,TN,36.98,8.87694
DTMB,Monastir Habib Bourguiba International Airport,TN,35.75809860229492,10.75469970703125
DTNH,Enfidha - Hammamet International Airport,TN,36.075833,10.438611
DTTA,Tunis Carthage International Airport,TN,36.851002,10.2272
DTTB,Bizerte Sidi Ahmed Air Base,TN,37.242356,9.787016
DTTD,Remada Air Base,TN,32.306198,10.3821
DTTF,Gafsa Ksar International Airport,TN,34.422001,8.8225
DTTG,Gabès Matmata International Airport,TN,33.733691,9.91941
DTTJ,Djerba Zarzis International Airport,TN,33.873719,10.7773
DTTR,El Borma Airport,TN,31.7043,9.25462
DTTX,Sfax Thyna International Airport,TN,34.717999,10.691
DTTZ,Tozeur Nefta International Airport,TN,33.939701080322266,8.110560417175293
DXNG,Niamtougou International Airport,TG,9.766675,1.090944
DXXX,Lomé–Tokoin International Airport,TG,6.16561,1.25451
DZ-0016,Amguid Regional Airport,DZ,26.393417,5.325419
EBAW,Antwerp International Airport (Deurne),BE,51.190667,4.463153
EBBE,Beauvechain Air Base,BE,50.758598,4.76833
EBBL,Kleine Brogel Air Base,BE,51.168301,5.47
EBBR,Brussels Airport,BE,50.901402,4.48444
EBCI,Brussels South Charleroi Airport,BE,50.461963,4.459562
EBCV,Chièvres Air Base,BE,50.575802,3.831
EBFN,Koksijde Air Base,BE,51.090302,2.65278
EBFS,Florennes Air Base,BE,50.2433013916,4.64583015442
EBKT,Kortrijk-Wevelgem International Airport,BE,50.818878,3.209551
EBLG,Liège Airport,BE,50.638574,5.443897
EBOS,Ostend-Bruges International Airport,BE,51.1998,2.874673
EDAC,Leipzig–Altenburg Airport,DE,50.981945,12.506389
EDAH,Heringsdorf Airport,DE,53.8787,14.1523
EDBN,Neubrandenburg Trollenhagen Airport,DE,53.6022,13.306
EDBR,Rothenburg/Görlitz Airfield,DE,51.363335,14.95
EDDB,Berlin Brandenburg Airport,DE,52.361738,13.502341
EDDC,Dresden Airport,DE,51.134123,13.767831
EDDE,Erfurt-Weimar Airport,DE,50.978281,10.960713
EDDF,Frankfurt Main Airport,DE,50.026706,8.55835
EDDG,Münster Osnabrück Airport,DE,52.133816,7.688482
EDDH,Hamburg Helmut Schmidt Airport,DE,53.630402,9.98823
EDDK,Cologne Bonn Airport,DE,50.865898,7.14274
EDDL,Düsseldorf Airport,DE,51.289501,6.76678
EDDM,Munich Airport,DE,48.353802,11.7861
EDDN,Nuremberg Airport,DE,49.498699,11.078056
EDDP,Leipzig/Halle Airport,DE,51.420657,12.232705
EDDR,Saarbrücken Airport,DE,49.214545,7.109735
EDDS,Stuttgart Airport,DE,48.689899,9.22196
EDDV,Hannover Airport,DE,52.461102,9.68508
EDDW,Bremen Airport,DE,53.046786,8.78932
EDFE,Frankfurt-Egelsbach Airport,DE,49.96,8.643043
EDFH,Frankfurt-Hahn Airport,DE,49.946353,7.261734
EDFM,Mannheim-City Airport,DE,49.473057,8.514167
EDFZ,Mainz-Finthen Airfield,DE,49.967499,8.147222
EDGE,Eisenach-Kindel Airport,DE,50.991604,10.47973
EDGS,Siegerland Airport,DE,50.707699,8.08297
EDHI,Hamburg-Finkenwerder Airport,DE,53.535278,9.835556
EDHK,Kiel-Holtenau Airport,DE,54.37957,10.145266
EDHL,Lübeck Blankensee Airport,DE,53.805401,10.7192
EDJA,Memmingen Allgau Airport,DE,47.988092,10.238248
EDLI,Bielefeld Airport,DE,51.964722,8.544444
EDLN,Mönchengladbach Airport,DE,51.230278,6.504444
EDLP,Paderborn Lippstadt Airport,DE,51.612527,8.617459
EDLV,Weeze (Niederrhein) Airport,DE,51.601362,6.141228
EDLW,Dortmund Airport,DE,51.518299,7.61224
EDMA,Augsburg Airport,DE,48.425278,10.931667
EDML,Landshut Airfield,DE,48.512019,12.034865
EDMO,Oberpfaffenhofen Airport,DE,48.081402,11.2831
EDNY,Bodensee Airport Friedrichshafen,DE,47.671299,9.51149
EDQA,Bamberg-Breitenau Airfield,DE,49.920403,10.914233
EDQD,Bayreuth Airport,DE,49.985001,11.64
EDQM,Hof-Plauen Airport,DE,50.288544,11.852876
EDSB,Karlsruhe Baden-Baden Airport,DE,48.7794,8.0805
EDTD,Donaueschingen-Villingen Airfield,DE,47.973331,8.522222
EDTL,Lahr Airport,DE,48.369301,7.82772
EDTM,Mengen-Hohentengen Airfield,DE,48.05389,9.372778
EDTY,Adolf Würth Airport,DE,49.118332,9.783889
EDUZ,Zerbst Airfield,DE,52.000832,12.148611
EDVE,Braunschweig-Wolfsburg Airport,DE,52.319199,10.5561
EDVK,Kassel Airport,DE,51.418395,9.391638
EDXW,Westerland Sylt Airport,DE,54.9132,8.34047
EEEI,Ämari Air Base,EE,59.259599,24.204799
EEKA,Kärdla Airport,EE,58.99079895019531,22.830699920654297
EEKE,Kuressaare Airport,EE,58.22990036010742,22.50950050354004
EEPU,Pärnu Airport,EE,58.41899871826172,24.47279930114746
HEBR,Berenice International Airport / Banas Cape Air Base,EG,23.980437,35.460277
EETN,Lennart Meri Tallinn Airport,EE,59.413246,24.83264
EETU,Tartu Airport,EE,58.307438,26.686473
EFET,Enontekio Airport,FI,68.362602233887,23.424299240112
EFHA,Halli Airport,FI,61.856039,24.786686
EFHK,Helsinki Vantaa Airport,FI,60.318363,24.963341
EFIT,Kitee Airport,FI,62.1661,30.073601
EFIV,Ivalo Airport,FI,68.6073,27.4053
EFJO,Joensuu Airport,FI,62.658815,29.619398
EFJY,Jyväskylä Airport,FI,62.399502,25.678301
EFKA,Kauhava Airfield,FI,63.127102,23.051399
EFKE,Kemi-Tornio Airport,FI,65.778701782227,24.582099914551
EFKI,Kajaani Airport,FI,64.2855,27.6924
EFKJ,Kauhajoki Airfield,FI,62.463212,22.390817
EFKK,Kokkola-Pietarsaari Airport,FI,63.721199,23.143101
EFKS,Kuusamo Airport,FI,65.987602,29.239401
EFKT,Kittilä International Airport,FI,67.700996,24.8468
EFKU,Kuopio Airport,FI,63.007099,27.7978
EFLP,Lappeenranta Airport,FI,61.044601,28.144743
EFMA,Mariehamn Airport,FI,60.1222,19.898199
EFMI,Mikkeli Airport,FI,61.6866,27.201799
EFOU,Oulu Airport,FI,64.930099,25.354601
EFPO,Pori Airport,FI,61.4617,21.799999
EFPR,Helsinki East-Redstone Aerodrome,FI,60.479167,26.593889
EFRO,Rovaniemi Airport,FI,66.563327,25.829751
EFSA,Savonlinna Airport,FI,61.9431,28.945101
EFSI,Seinäjoki Airport,FI,62.692101,22.8323
EFSO,Sodankyla Airport,FI,67.3949966431,26.6191005707
EFTP,Tampere-Pirkkala Airport,FI,61.414101,23.604401
EFTU,Turku Airport,FI,60.514099,22.2628
EFUT,Utti Air Base,FI,60.8964,26.9384
EFVA,Vaasa Airport,FI,63.05023,21.762543
EFVR,Varkaus Airport,FI,62.171101,27.868601
EFYL,Ylivieska Airfield,FI,64.054722,24.725278
EG-0003,Bilbeis 2 Airfield,EG,30.42060089111328,31.67889976501465
EGAA,Belfast International Airport,GB,54.6575012207,-6.2158298492399995
EGAB,Enniskillen/St Angelo Airport,GB,54.398274,-7.651179
EGAC,George Best Belfast City Airport,GB,54.618099,-5.8725
EGAE,City of Derry Airport,GB,55.042801,-7.16111
EGBB,Birmingham Airport,GB,52.453899,-1.74803
EGBJ,Gloucestershire Airport,GB,51.894199,-2.16722
EGBN,Nottingham City Airport,GB,52.919998,-1.07917
EGCC,Manchester Airport,GB,53.349375,-2.279521
EGDC,Royal Marines Base Chivenor,GB,51.0872,-4.15034
EGDM,MoD Boscombe Down,GB,51.152199,-1.74741
EGDR,RNAS Culdrose,GB,50.08610153198242,-5.255710124969482
EGSY,MOD St Athan,GB,51.405229,-3.433254
EGDY,RNAS Yeovilton,GB,51.009399,-2.63882
EGEC,Campbeltown Airport,GB,55.437199,-5.68639
EGED,Eday Airport,GB,59.19060134887695,-2.7722198963165283
EGFE,Haverfordwest Airport,GB,51.833099365234375,-4.9611101150512695
EGFF,Cardiff International Airport,GB,51.396702,-3.34333
EGFH,Swansea Airport,GB,51.601366,-4.071006
EGGD,Bristol Airport,GB,51.382326,-2.716453
EGGP,Liverpool John Lennon Airport,GB,53.334863,-2.849637
EGGW,London Luton Airport,GB,51.874699,-0.368333
EGHH,Bournemouth Airport,GB,50.780483,-1.839576
EGHI,Southampton Airport,GB,50.950298,-1.3568
EGHL,Lasham Airfield,GB,51.18744,-1.031663
EGHQ,Cornwall Airport Newquay,GB,50.440601,-4.99541
EGJA,Alderney Airport,GG,49.706104,-2.21472
EGJB,Guernsey Airport,GG,49.435001,-2.60197
EGJJ,Jersey Airport,JE,49.207901,-2.19551
EGKA,Brighton City Airport,GB,50.835602,-0.297222
EGKB,London Biggin Hill Airport,GB,51.33079910279999,0.0324999988079
EGKK,London Gatwick Airport,GB,51.148744,-0.185739
EGLC,London City Airport,GB,51.505299,0.055278
EGLF,Farnborough Airport,GB,51.275799,-0.776333
EGLK,Blackbushe Airport,GB,51.323898,-0.8475
EGLL,London Heathrow Airport,GB,51.470748,-0.459909
EGMC,London Southend Airport,GB,51.570562,0.693627
EGMD,Lydd London Ashford Airport,GB,50.956246,0.939074
EGNC,Carlisle Lake District Airport,GB,54.9375,-2.80917
EGNH,Blackpool Airport,GB,53.771702,-3.02861
EGNJ,Humberside Airport,GB,53.576152,-0.34954
EGNL,Barrow Walney Island Airport,GB,54.1286111,-3.2675
EGNM,Leeds Bradford Airport,GB,53.865898,-1.66057
EGNO,Warton Aerodrome,GB,53.745098,-2.88306
EGNR,Hawarden Airport,GB,53.178101,-2.97778
EGNS,Isle of Man Airport,IM,54.083081,-4.623871
EGNT,Newcastle International Airport,GB,55.037958,-1.689577
EGNV,Teesside International Airport,GB,54.509201,-1.42941
EGNX,East Midlands Airport,GB,52.8311,-1.32806
EGOM,RAF Spadeadam,GB,55.0499992371,-2.54999995232
EGOS,RAF Shawbury,GB,52.798199,-2.66804
EGOV,Anglesey Airport,GB,53.2481,-4.53534
EGPA,Kirkwall Airport,GB,58.957903,-2.905077
EGPB,Sumburgh Airport,GB,59.878899,-1.29556
EGPC,Wick John O'Groats Airport,GB,58.4589,-3.09306
EGPD,Aberdeen International Airport,GB,57.2019,-2.19778
EGPE,Inverness Airport,GB,57.5425,-4.0475
EGPF,Glasgow Airport,GB,55.871899,-4.43306
EGPH,Edinburgh Airport,GB,55.950145,-3.372288
EGPI,Islay Airport,GB,55.682708,-6.257525
EGPK,Glasgow Prestwick Airport,GB,55.501499,-4.577182
EGPL,Benbecula Airport,GB,57.481098,-7.36278
EGPN,Dundee Airport,GB,56.452499,-3.02583
EGPO,Stornoway Airport,GB,58.215599,-6.33111
EGPR,Barra Airport,GB,57.0228,-7.44306
EGPU,Tiree Airport,GB,56.499199,-6.86917
EGQL,Leuchars Station Airfield,GB,56.37398,-2.868862
EGQS,RAF Lossiemouth,GB,57.7052,-3.33917
EGSC,Cambridge City Airport,GB,52.205002,0.175
EGSH,Norwich Airport,GB,52.6758,1.28278
EGSS,London Stansted Airport,GB,51.884998,0.235
EGTC,Cranfield Airport,GB,52.072201,-0.616667
EGTE,Exeter International Airport,GB,50.734261,-3.413984
EGTK,London Oxford Airport,GB,51.836899,-1.32
EGUB,RAF Benson,GB,51.614366,-1.095991
EGUL,RAF Lakenheath,GB,52.40954,0.561161
EGUN,RAF Mildenhall,GB,52.3619,0.486406
EGUW,Wattisham Airfield,GB,52.127451,0.956189
EGVA,RAF Fairford,GB,51.683568,-1.789172
EGVN,RAF Brize Norton,GB,51.75,-1.58362
EGVO,RAF Odiham,GB,51.2341,-0.942825
EGWC,RAF Cosford,GB,52.640524,-2.305326
EGWU,RAF Northolt,GB,51.553001,-0.418167
EGXC,RAF Coningsby,GB,53.092999,-0.166014
EGXE,RAF Leeming,GB,54.297191,-1.538944
EGCM,Leeds East Airport,GB,53.834747,-1.194678
EGXH,RAF Honington,GB,52.342602,0.772939
EGXT,RAF Wittering,GB,52.612598,-0.476453
EGXW,RAF Waddington,GB,53.166199,-0.523811
EGXZ,RAF Topcliffe,GB,54.204116,-1.380265
EGYD,RAF Cranwell,GB,53.027308,-0.493104
EGYE,RAF Barkston Heath,GB,52.960616,-0.559428
EGYM,RAF Marham,GB,52.648395,0.550692
EGYP,Mount Pleasant Airport / RAF Mount Pleasant,FK,-51.822642,-58.445777
EHAM,Amsterdam Airport Schiphol,NL,52.308601,4.76389
EHBD,Kempen Airport Budel,NL,51.255299,5.60139
EHBK,Maastricht Aachen Airport,NL,50.911087,5.769401
EHDL,Deelen Air Base,NL,52.0606,5.87306
EHEH,Eindhoven Airport,NL,51.4500999451,5.37452983856
EHGG,Groningen Airport Eelde,NL,53.119107,6.577652
EHGR,Gilze Rijen Air Base,NL,51.567402,4.93183
EHKD,De Kooy Airfield / Den Helder Naval Air Station,NL,52.923401,4.78062
EHLE,Lelystad Airport,NL,52.453188,5.514622
EHLW,Leeuwarden Air Base,NL,53.228599548339844,5.760560035705566
EHRD,Rotterdam The Hague Airport,NL,51.956902,4.43722
EHTW,Twente Airport,NL,52.275833,6.889167
EHVK,Volkel Air Base,NL,51.657222,5.707778
EHWO,Woensdrecht Air Base,NL,51.4491,4.34203
EICK,Cork International Airport,IE,51.841301,-8.49111
EIDL,Donegal Airport,IE,55.0442008972168,-8.340999603271484
EIDW,Dublin Airport,IE,53.428713,-6.262121
EIKN,Ireland West Airport Knock,IE,53.910439,-8.817002
EIKY,Kerry Airport,IE,52.180901,-9.52378
EIME,Casement Air Base,IE,53.301700592,-6.451330184940001
EINN,Shannon Airport,IE,52.702,-8.92482
EISG,Sligo Airport,IE,54.280200958252,-8.5992097854614
EIWF,Waterford Airport,IE,52.187199,-7.08696
EIWT,Weston Airport,IE,53.351622,-6.490357
EKAH,Aarhus Airport,DK,56.303331,10.618286
EKBI,Billund Airport,DK,55.740335,9.157019
EKCH,Copenhagen Kastrup Airport,DK,55.617900848389,12.656000137329
EKEB,Esbjerg Airport,DK,55.525902,8.5534
EKKA,Midtjyllands Airport / Air Base Karup,DK,56.297139,9.104311
EKMB,Lolland Falster Maribo Airport,DK,54.699447,11.438163
EKOD,Odense Hans Christian Andersen Airport,DK,55.475307,10.327206
EKRK,Copenhagen Roskilde Airport,DK,55.585602,12.1314
EKRN,Bornholm Airport,DK,55.063301,14.7596
EKSB,Sønderborg Airport,DK,54.96440124511719,9.791729927062988
EKSN,Sindal Airport,DK,57.503502,10.2294
EKSP,Skrydstrup Air Base,DK,55.221048,9.26702
EKSV,Skive Airport,DK,56.550201,9.17298
EKTS,Thisted Airport,DK,57.068802,8.70522
EKVD,Kolding Vamdrup Airfield,DK,55.436298,9.33092
EKVG,Vágar Airport,FO,62.063256,-7.275782
EKVJ,Stauning Vestjylland  Airport,DK,55.990101,8.35391
EKYT,Aalborg Airport,DK,57.094763,9.84993
ELLX,Luxembourg-Findel International Airport,LU,49.626845,6.212134
ENAL,Ålesund Airport,NO,62.560443,6.110845
ENAN,"Andøya Airport, Andenes",NO,69.295193,16.139379
ENAT,Alta Airport,NO,69.976097,23.3717
ENBN,"Brønnøysund Airport, Brønnøy",NO,65.461098,12.2175
ENBO,Bodø Airport,NO,67.269203,14.3653
ENBR,"Bergen Airport, Flesland",NO,60.2934,5.21814
ENBS,Båtsfjord Airport,NO,70.60025,29.692612
ENBV,Berlevåg Airport,NO,70.871517,29.034097
ENCN,Kristiansand Airport,NO,58.204201,8.08537
ENDU,Bardufoss Airport,NO,69.055801,18.5404
ENEV,Harstad/Narvik Airport,NO,68.491302,16.678101
ENFL,Florø Airport,NO,61.583599090576,5.0247201919556
ENGM,Oslo-Gardermoen International Airport,NO,60.193901,11.1004
ENHD,"Haugesund Airport, Karmøy",NO,59.345299,5.20836
ENHF,Hammerfest Airport,NO,70.679703,23.6686
ENHV,"Honningsvåg Airport, Valan",NO,71.009697,25.983601
ENKB,"Kristiansund Airport, Kvernberget",NO,63.111801,7.82452
ENKR,"Kirkenes Airport, Høybuktmoen",NO,69.7258,29.8913
ENLK,Leknes Airport,NO,68.152496337891,13.609399795532
ENMH,Mehamn Airport,NO,71.029701,27.8267
ENML,"Molde Airport, Årø",NO,62.744701,7.2625
ENMS,"Mosjøen Airport, Kjærstad",NO,65.783997,13.2149
ENNA,"Lakselv Airport, Banak",NO,70.068802,24.973499
ENNO,Notodden Airport,NO,59.565071,9.213152
ENOL,Ørland Airport,NO,63.69889831542969,9.604000091552734
ENOV,"Ørsta-Volda Airport, Hovden",NO,62.180000305176,6.0741000175476
ENRA,"Mo i Rana Airport, Røssvoll",NO,66.363899230957,14.301400184631
ENRM,"Rørvik Airport, Ryum",NO,64.838302612305,11.14610004425
ENRO,Røros Airport,NO,62.578399658203,11.342300415039
ENRY,"Moss Airport, Rygge",NO,59.378817,10.785439
ENSB,"Svalbard Airport, Longyear",NO,78.246101,15.4656
ENSH,"Svolvær Airport, Helle",NO,68.243301,14.6692
ENSK,"Stokmarknes Airport, Skagen",NO,68.578827,15.033417
ENSN,Skien Airport,NO,59.185001,9.56694
ENSO,"Stord Airport, Sørstokken",NO,59.791901,5.34085
ENSR,Sørkjosen Airport,NO,69.786797,20.9594
ENSS,"Vardø Airport, Svartnes",NO,70.3554,31.044901
ENST,"Sandnessjøen Airport, Stokka",NO,65.956802,12.4689
ENTC,Tromsø Airport,NO,69.683296,18.9189
